image_name,split,style,style_path,genre,artist,title,chan_image_path,chan_image_name,chan_split_style,chan_split_genre,chan_split_artist
new-realism_edward-hopper_not_detected_235596(1).jpg,train,new_realism,New_Realism,cityscape,edward-hopper,not,New_Realism/edward-hopper_not_detected_235596(1).jpg,edward-hopper_not_detected_235596(1).jpg,train,train,
synthetic-cubism_pablo-picasso_guitar-glass-and-bottle-of-vieux-marc-1912.jpg,train,synthetic_cubism,Synthetic_Cubism,still_life,pablo-picasso,guitar-glass-and-bottle-of-vieux-marc-1912.jpg,Synthetic_Cubism/pablo-picasso_guitar-glass-and-bottle-of-vieux-marc-1912.jpg,pablo-picasso_guitar-glass-and-bottle-of-vieux-marc-1912.jpg,val,val,val
baroque_ivan-nikitin_peter-i-1717.jpg,train,baroque,Baroque,portrait,ivan-nikitin,peter-i-1717.jpg,Baroque/ivan-nikitin_peter-i-1717.jpg,ivan-nikitin_peter-i-1717.jpg,val,val,
realism_thomas-eakins_painting-1.jpg,train,realism,Realism,genre_painting,thomas-eakins,painting-1.jpg,Realism/thomas-eakins_painting-1.jpg,thomas-eakins_painting-1.jpg,train,train,
abstract-expressionism_esteban-vicente_diptych-1987.jpg,train,abstract_expressionism,Abstract_Expressionism,abstract_painting,esteban-vicente,diptych-1987.jpg,Abstract_Expressionism/esteban-vicente_diptych-1987.jpg,esteban-vicente_diptych-1987.jpg,train,train,
naive-art-primitivism_antonio-ligabue_planting-with-horses.jpg,train,naive_art_primitivism,Naive_Art_Primitivism,genre_painting,antonio-ligabue,planting-with-horses.jpg,Naive_Art_Primitivism/antonio-ligabue_planting-with-horses.jpg,antonio-ligabue_planting-with-horses.jpg,train,train,
high-renaissance_dosso-dossi_st-cosmas-and-st-damian-1534.jpg,train,high_renaissance,High_Renaissance,religious_painting,dosso-dossi,st-cosmas-and-st-damian-1534.jpg,High_Renaissance/dosso-dossi_st-cosmas-and-st-damian-1534.jpg,dosso-dossi_st-cosmas-and-st-damian-1534.jpg,train,train,
pop-art_roy-lichtenstein_look-mickey-1961(1).jpg,train,pop_art,Pop_Art,genre_painting,roy-lichtenstein,look-mickey-1961(1).jpg,Pop_Art/roy-lichtenstein_look-mickey-1961(1).jpg,roy-lichtenstein_look-mickey-1961(1).jpg,val,val,
high-renaissance_lorenzo-lotto_goldsmith-seen-from-three-sides.jpg,train,high_renaissance,High_Renaissance,portrait,lorenzo-lotto,goldsmith-seen-from-three-sides.jpg,High_Renaissance/lorenzo-lotto_goldsmith-seen-from-three-sides.jpg,lorenzo-lotto_goldsmith-seen-from-three-sides.jpg,val,val,
color-field-painting_morris-louis_untitled-1954.jpg,train,color_field_painting,Color_Field_Painting,abstract_painting,morris-louis,untitled-1954.jpg,Color_Field_Painting/morris-louis_untitled-1954.jpg,morris-louis_untitled-1954.jpg,train,train,
contemporary-realism_mostafa-dashti_untitled-1989.jpg,train,contemporary_realism,Contemporary_Realism,landscape,mostafa-dashti,untitled-1989.jpg,Contemporary_Realism/mostafa-dashti_untitled-1989.jpg,mostafa-dashti_untitled-1989.jpg,train,train,
synthetic-cubism_pablo-picasso_violin-1913.jpg,train,synthetic_cubism,Synthetic_Cubism,still_life,pablo-picasso,violin-1913.jpg,Synthetic_Cubism/pablo-picasso_violin-1913.jpg,pablo-picasso_violin-1913.jpg,train,train,train
baroque_rembrandt_two-thatched-cottages-with-figures-at-the-window.jpg,train,baroque,Baroque,landscape,rembrandt,two-thatched-cottages-with-figures-at-the-window.jpg,Baroque/rembrandt_two-thatched-cottages-with-figures-at-the-window.jpg,rembrandt_two-thatched-cottages-with-figures-at-the-window.jpg,train,train,train
abstract-expressionism_conrad-marca-relli_sand-brown-l-a-2-82-1982.jpg,train,abstract_expressionism,Abstract_Expressionism,abstract_painting,conrad-marca-relli,sand-brown-l-a-2-82-1982.jpg,Abstract_Expressionism/conrad-marca-relli_sand-brown-l-a-2-82-1982.jpg,conrad-marca-relli_sand-brown-l-a-2-82-1982.jpg,train,train,
naive-art-primitivism_marc-chagall_meditation-1979.jpg,train,naive_art_primitivism,Naive_Art_Primitivism,religious_painting,marc-chagall,meditation-1979.jpg,Naive_Art_Primitivism/marc-chagall_meditation-1979.jpg,marc-chagall_meditation-1979.jpg,train,train,train
art-nouveau-modern_leon-bakst_portrait-of-russian-painter-filipp-andreevich-maljawin.jpg,train,art_nouveau_modern,Art_Nouveau_Modern,portrait,leon-bakst,portrait-of-russian-painter-filipp-andreevich-maljawin.jpg,Art_Nouveau_Modern/leon-bakst_portrait-of-russian-painter-filipp-andreevich-maljawin.jpg,leon-bakst_portrait-of-russian-painter-filipp-andreevich-maljawin.jpg,train,train,
expressionism_pablo-picasso_woman-s-profile-1905.jpg,train,expressionism,Expressionism,portrait,pablo-picasso,woman-s-profile-1905.jpg,Expressionism/pablo-picasso_woman-s-profile-1905.jpg,pablo-picasso_woman-s-profile-1905.jpg,val,val,val
abstract-expressionism_perle-fine_a-near-distance-1961.jpg,train,abstract_expressionism,Abstract_Expressionism,abstract_painting,perle-fine,a-near-distance-1961.jpg,Abstract_Expressionism/perle-fine_a-near-distance-1961.jpg,perle-fine_a-near-distance-1961.jpg,train,train,
synthetic-cubism_pablo-picasso_guitar-1926.jpg,train,synthetic_cubism,Synthetic_Cubism,still_life,pablo-picasso,guitar-1926.jpg,Synthetic_Cubism/pablo-picasso_guitar-1926.jpg,pablo-picasso_guitar-1926.jpg,train,train,train
rococo_joseph-wright_boy-with-plumed-hat-and-greyhound.jpg,train,rococo,Rococo,portrait,joseph-wright,boy-with-plumed-hat-and-greyhound.jpg,Rococo/joseph-wright_boy-with-plumed-hat-and-greyhound.jpg,joseph-wright_boy-with-plumed-hat-and-greyhound.jpg,train,train,
fauvism_ilya-mashkov_portrait-of-emma-ribarik-1920.jpg,train,fauvism,Fauvism,portrait,ilya-mashkov,portrait-of-emma-ribarik-1920.jpg,Fauvism/ilya-mashkov_portrait-of-emma-ribarik-1920.jpg,ilya-mashkov_portrait-of-emma-ribarik-1920.jpg,val,val,
high-renaissance_luca-signorelli_madonna-and-child-with-saints.jpg,train,high_renaissance,High_Renaissance,religious_painting,luca-signorelli,madonna-and-child-with-saints.jpg,High_Renaissance/luca-signorelli_madonna-and-child-with-saints.jpg,luca-signorelli_madonna-and-child-with-saints.jpg,val,val,
naive-art-primitivism_marc-chagall_the-face-of-israel-1960.jpg,train,naive_art_primitivism,Naive_Art_Primitivism,religious_painting,marc-chagall,the-face-of-israel-1960.jpg,Naive_Art_Primitivism/marc-chagall_the-face-of-israel-1960.jpg,marc-chagall_the-face-of-israel-1960.jpg,train,train,train
realism_vasily-vereshchagin_uzbek-woman-in-tashkent-1873.jpg,train,realism,Realism,portrait,vasily-vereshchagin,uzbek-woman-in-tashkent-1873.jpg,Realism/vasily-vereshchagin_uzbek-woman-in-tashkent-1873.jpg,vasily-vereshchagin_uzbek-woman-in-tashkent-1873.jpg,val,val,
rococo_francois-boucher_the-marquise-de-pompadour.jpg,train,rococo,Rococo,portrait,francois-boucher,the-marquise-de-pompadour.jpg,Rococo/francois-boucher_the-marquise-de-pompadour.jpg,francois-boucher_the-marquise-de-pompadour.jpg,val,val,
cubism_carlos-saenz-de-tejada_illustration-for-carmen-1932.jpg,train,cubism,Cubism,illustration,carlos-saenz-de-tejada,illustration-for-carmen-1932.jpg,Cubism/carlos-saenz-de-tejada_illustration-for-carmen-1932.jpg,carlos-saenz-de-tejada_illustration-for-carmen-1932.jpg,train,train,
cubism_olexandr-archipenko_female-nude-frauenakt.jpg,train,cubism,Cubism,nude_painting,olexandr-archipenko,female-nude-frauenakt.jpg,Cubism/olexandr-archipenko_female-nude-frauenakt.jpg,olexandr-archipenko_female-nude-frauenakt.jpg,train,train,
new-realism_john-french-sloan_grassy-dunes-gloucester-1914.jpg,train,new_realism,New_Realism,landscape,john-french-sloan,grassy-dunes-gloucester-1914.jpg,New_Realism/john-french-sloan_grassy-dunes-gloucester-1914.jpg,john-french-sloan_grassy-dunes-gloucester-1914.jpg,val,val,
romanticism_fyodor-solntsev_polish-coat-of-peter-the-great.jpg,train,romanticism,Romanticism,sketch_and_study,fyodor-solntsev,polish-coat-of-peter-the-great.jpg,Romanticism/fyodor-solntsev_polish-coat-of-peter-the-great.jpg,fyodor-solntsev_polish-coat-of-peter-the-great.jpg,val,val,
northern-renaissance_hieronymus-bosch_the-garden-of-earthly-delights-1516-2.jpg,train,northern_renaissance,Northern_Renaissance,religious_painting,hieronymus-bosch,the-garden-of-earthly-delights-1516-2.jpg,Northern_Renaissance/hieronymus-bosch_the-garden-of-earthly-delights-1516-2.jpg,hieronymus-bosch_the-garden-of-earthly-delights-1516-2.jpg,val,val,
abstract-expressionism_forrest-bess_prophecy-1946.jpg,train,abstract_expressionism,Abstract_Expressionism,abstract_painting,forrest-bess,prophecy-1946.jpg,Abstract_Expressionism/forrest-bess_prophecy-1946.jpg,forrest-bess_prophecy-1946.jpg,train,train,
art-nouveau-modern_anna-ostroumova-lebedeva_portrait-of-leo-tolstoy-1929.jpg,train,art_nouveau_modern,Art_Nouveau_Modern,portrait,anna-ostroumova-lebedeva,portrait-of-leo-tolstoy-1929.jpg,Art_Nouveau_Modern/anna-ostroumova-lebedeva_portrait-of-leo-tolstoy-1929.jpg,anna-ostroumova-lebedeva_portrait-of-leo-tolstoy-1929.jpg,train,train,
new-realism_william-james-glackens_caf-de-la-paix-1906.jpg,train,new_realism,New_Realism,genre_painting,william-james-glackens,caf-de-la-paix-1906.jpg,New_Realism/william-james-glackens_caf-de-la-paix-1906.jpg,william-james-glackens_caf-de-la-paix-1906.jpg,val,val,
symbolism_kuzma-petrov-vodkin_alyosha-1927.jpg,train,symbolism,Symbolism,sketch_and_study,kuzma-petrov-vodkin,alyosha-1927.jpg,Symbolism/kuzma-petrov-vodkin_alyosha-1927.jpg,kuzma-petrov-vodkin_alyosha-1927.jpg,val,val,
color-field-painting_anne-appleby_snow-2011.jpg,train,color_field_painting,Color_Field_Painting,abstract_painting,anne-appleby,snow-2011.jpg,Color_Field_Painting/anne-appleby_snow-2011.jpg,anne-appleby_snow-2011.jpg,train,train,
realism_gustave-courbet_portrait-of-jo-the-beautiful-irish-girl-1865.jpg,train,realism,Realism,portrait,gustave-courbet,portrait-of-jo-the-beautiful-irish-girl-1865.jpg,Realism/gustave-courbet_portrait-of-jo-the-beautiful-irish-girl-1865.jpg,gustave-courbet_portrait-of-jo-the-beautiful-irish-girl-1865.jpg,train,train,
art-nouveau-modern_raphael-kirchner_new-york-tribune-1916-2.jpg,train,art_nouveau_modern,Art_Nouveau_Modern,illustration,raphael-kirchner,new-york-tribune-1916-2.jpg,Art_Nouveau_Modern/raphael-kirchner_new-york-tribune-1916-2.jpg,raphael-kirchner_new-york-tribune-1916-2.jpg,train,train,train
early-renaissance_domenico-veneziano_the-madonna-and-child-with-saints.jpg,train,early_renaissance,Early_Renaissance,religious_painting,domenico-veneziano,the-madonna-and-child-with-saints.jpg,Early_Renaissance/domenico-veneziano_the-madonna-and-child-with-saints.jpg,domenico-veneziano_the-madonna-and-child-with-saints.jpg,train,train,
romanticism_john-constable_the-vale-of-dedham-1828.jpg,train,romanticism,Romanticism,landscape,john-constable,the-vale-of-dedham-1828.jpg,Romanticism/john-constable_the-vale-of-dedham-1828.jpg,john-constable_the-vale-of-dedham-1828.jpg,train,train,
high-renaissance_leonardo-da-vinci_head-of-st-andrew.jpg,train,high_renaissance,High_Renaissance,religious_painting,leonardo-da-vinci,head-of-st-andrew.jpg,High_Renaissance/leonardo-da-vinci_head-of-st-andrew.jpg,leonardo-da-vinci_head-of-st-andrew.jpg,train,train,
expressionism_andre-derain_forest-at-martigues.jpg,train,expressionism,Expressionism,landscape,andre-derain,forest-at-martigues.jpg,Expressionism/andre-derain_forest-at-martigues.jpg,andre-derain_forest-at-martigues.jpg,train,train,
impressionism_claude-monet_by-the-river-at-vernon.jpg,train,impressionism,Impressionism,cityscape,claude-monet,by-the-river-at-vernon.jpg,Impressionism/claude-monet_by-the-river-at-vernon.jpg,claude-monet_by-the-river-at-vernon.jpg,train,train,train
symbolism_jacek-malczewski_my-life-return.jpg,train,symbolism,Symbolism,genre_painting,jacek-malczewski,my-life-return.jpg,Symbolism/jacek-malczewski_my-life-return.jpg,jacek-malczewski_my-life-return.jpg,train,train,
contemporary-realism_donald-sultan_apples-and-oranges-1987.jpg,train,contemporary_realism,Contemporary_Realism,still_life,donald-sultan,apples-and-oranges-1987.jpg,Contemporary_Realism/donald-sultan_apples-and-oranges-1987.jpg,donald-sultan_apples-and-oranges-1987.jpg,train,train,
color-field-painting_michel-carrade_unknown-title-10.jpg,train,color_field_painting,Color_Field_Painting,abstract_painting,michel-carrade,unknown-title-10.jpg,Color_Field_Painting/michel-carrade_unknown-title-10.jpg,michel-carrade_unknown-title-10.jpg,val,val,
cubism_fernand-leger_still-life-1922.jpg,train,cubism,Cubism,still_life,fernand-leger,still-life-1922.jpg,Cubism/fernand-leger_still-life-1922.jpg,fernand-leger_still-life-1922.jpg,train,train,
realism_vasily-perov_triple-1865.jpg,train,realism,Realism,sketch_and_study,vasily-perov,triple-1865.jpg,Realism/vasily-perov_triple-1865.jpg,vasily-perov_triple-1865.jpg,train,train,
fauvism_othon-friesz_bec-de-l-aigle-la-ciotat-1907.jpg,train,fauvism,Fauvism,landscape,othon-friesz,bec-de-l-aigle-la-ciotat-1907.jpg,Fauvism/othon-friesz_bec-de-l-aigle-la-ciotat-1907.jpg,othon-friesz_bec-de-l-aigle-la-ciotat-1907.jpg,train,train,
northern-renaissance_hieronymus-bosch_the-last-judgement.jpg,train,northern_renaissance,Northern_Renaissance,religious_painting,hieronymus-bosch,the-last-judgement.jpg,Northern_Renaissance/hieronymus-bosch_the-last-judgement.jpg,hieronymus-bosch_the-last-judgement.jpg,val,val,
rococo_antoine-pesne_frederick-ii-of-prussia-1757.jpg,train,rococo,Rococo,portrait,antoine-pesne,frederick-ii-of-prussia-1757.jpg,Rococo/antoine-pesne_frederick-ii-of-prussia-1757.jpg,antoine-pesne_frederick-ii-of-prussia-1757.jpg,val,val,
romanticism_joseph-wright_vesuvius-from-portici.jpg,train,romanticism,Romanticism,landscape,joseph-wright,vesuvius-from-portici.jpg,Romanticism/joseph-wright_vesuvius-from-portici.jpg,joseph-wright_vesuvius-from-portici.jpg,val,val,
early-renaissance_fra-angelico_beheading-of-saint-cosmas-and-saint-damian-1440.jpg,train,early_renaissance,Early_Renaissance,religious_painting,fra-angelico,beheading-of-saint-cosmas-and-saint-damian-1440.jpg,Early_Renaissance/fra-angelico_beheading-of-saint-cosmas-and-saint-damian-1440.jpg,fra-angelico_beheading-of-saint-cosmas-and-saint-damian-1440.jpg,train,train,
post-impressionism_viorel-marginean_nceput-de-iarn-la-cenade-1980.jpg,train,post_impressionism,Post_Impressionism,landscape,viorel-marginean,nceput-de-iarn-la-cenade-1980.jpg,Post_Impressionism/viorel-marginean_nceput-de-iarn-la-cenade-1980.jpg,viorel-marginean_nceput-de-iarn-la-cenade-1980.jpg,val,val,
art-nouveau-modern_heorhiy-narbut_illustration-to-the-crane-and-heron-bear-1907.jpg,train,art_nouveau_modern,Art_Nouveau_Modern,illustration,heorhiy-narbut,illustration-to-the-crane-and-heron-bear-1907.jpg,Art_Nouveau_Modern/heorhiy-narbut_illustration-to-the-crane-and-heron-bear-1907.jpg,heorhiy-narbut_illustration-to-the-crane-and-heron-bear-1907.jpg,val,val,
naive-art-primitivism_pablo-picasso_head-of-a-man.jpg,train,naive_art_primitivism,Naive_Art_Primitivism,portrait,pablo-picasso,head-of-a-man.jpg,Naive_Art_Primitivism/pablo-picasso_head-of-a-man.jpg,pablo-picasso_head-of-a-man.jpg,train,train,train
post-impressionism_nicolae-tonitza_spanish-woman-1928.jpg,train,post_impressionism,Post_Impressionism,portrait,nicolae-tonitza,spanish-woman-1928.jpg,Post_Impressionism/nicolae-tonitza_spanish-woman-1928.jpg,nicolae-tonitza_spanish-woman-1928.jpg,train,train,
high-renaissance_dosso-dossi_the-holy-family.jpg,train,high_renaissance,High_Renaissance,religious_painting,dosso-dossi,the-holy-family.jpg,High_Renaissance/dosso-dossi_the-holy-family.jpg,dosso-dossi_the-holy-family.jpg,train,train,
baroque_jan-steen_liveliest-1660.jpg,train,baroque,Baroque,genre_painting,jan-steen,liveliest-1660.jpg,Baroque/jan-steen_liveliest-1660.jpg,jan-steen_liveliest-1660.jpg,train,train,
synthetic-cubism_juan-gris_book-pipe-and-glasses.jpg,train,synthetic_cubism,Synthetic_Cubism,still_life,juan-gris,book-pipe-and-glasses.jpg,Synthetic_Cubism/juan-gris_book-pipe-and-glasses.jpg,juan-gris_book-pipe-and-glasses.jpg,train,train,
mannerism-late-renaissance_paolo-veronese_dead-christ-supported-by-two-angels.jpg,train,mannerism_late_renaissance,Mannerism_Late_Renaissance,religious_painting,paolo-veronese,dead-christ-supported-by-two-angels.jpg,Mannerism_Late_Renaissance/paolo-veronese_dead-christ-supported-by-two-angels.jpg,paolo-veronese_dead-christ-supported-by-two-angels.jpg,train,train,
romanticism_gustave-dore_portrait-of-dante-alighieri-1860.jpg,train,romanticism,Romanticism,portrait,gustave-dore,portrait-of-dante-alighieri-1860.jpg,Romanticism/gustave-dore_portrait-of-dante-alighieri-1860.jpg,gustave-dore_portrait-of-dante-alighieri-1860.jpg,train,train,train
new-realism_yiannis-tsaroychis_alexandras-square-in-piraeus-1962.jpg,train,new_realism,New_Realism,cityscape,yiannis-tsaroychis,alexandras-square-in-piraeus-1962.jpg,New_Realism/yiannis-tsaroychis_alexandras-square-in-piraeus-1962.jpg,yiannis-tsaroychis_alexandras-square-in-piraeus-1962.jpg,train,train,
contemporary-realism_john-miller_the-camponile-doges-palace-venice.jpg,train,contemporary_realism,Contemporary_Realism,cityscape,john-miller,the-camponile-doges-palace-venice.jpg,Contemporary_Realism/john-miller_the-camponile-doges-palace-venice.jpg,john-miller_the-camponile-doges-palace-venice.jpg,val,val,
minimalism_henk-peeters_pyrographie.jpg,train,minimalism,Minimalism,abstract_painting,henk-peeters,pyrographie.jpg,Minimalism/henk-peeters_pyrographie.jpg,henk-peeters_pyrographie.jpg,train,train,
post-impressionism_maurice-utrillo_gate-saint-martin-in-paris.jpg,train,post_impressionism,Post_Impressionism,cityscape,maurice-utrillo,gate-saint-martin-in-paris.jpg,Post_Impressionism/maurice-utrillo_gate-saint-martin-in-paris.jpg,maurice-utrillo_gate-saint-martin-in-paris.jpg,train,train,
color-field-painting_gene-davis_sour-ball-beat-1964.jpg,train,color_field_painting,Color_Field_Painting,abstract_painting,gene-davis,sour-ball-beat-1964.jpg,Color_Field_Painting/gene-davis_sour-ball-beat-1964.jpg,gene-davis_sour-ball-beat-1964.jpg,train,train,
fauvism_ilya-mashkov_fruits-and-tulips-1918.jpg,train,fauvism,Fauvism,still_life,ilya-mashkov,fruits-and-tulips-1918.jpg,Fauvism/ilya-mashkov_fruits-and-tulips-1918.jpg,ilya-mashkov_fruits-and-tulips-1918.jpg,val,val,
ukiyo-e_kitagawa-utamaro_midnight-the-hour-of-the-rat.jpg,train,ukiyo_e,Ukiyo_e,genre_painting,kitagawa-utamaro,midnight-the-hour-of-the-rat.jpg,Ukiyo_e/kitagawa-utamaro_midnight-the-hour-of-the-rat.jpg,kitagawa-utamaro_midnight-the-hour-of-the-rat.jpg,train,val,
rococo_thomas-gainsborough_portrait-of-heneage-lloyd-and-his-sister-lucy.jpg,train,rococo,Rococo,portrait,thomas-gainsborough,portrait-of-heneage-lloyd-and-his-sister-lucy.jpg,Rococo/thomas-gainsborough_portrait-of-heneage-lloyd-and-his-sister-lucy.jpg,thomas-gainsborough_portrait-of-heneage-lloyd-and-his-sister-lucy.jpg,train,train,
symbolism_nicholas-roerich_church-of-assumption-in-pskov.jpg,train,symbolism,Symbolism,cityscape,nicholas-roerich,church-of-assumption-in-pskov.jpg,Symbolism/nicholas-roerich_church-of-assumption-in-pskov.jpg,nicholas-roerich_church-of-assumption-in-pskov.jpg,train,train,train
fauvism_ilya-mashkov_still-life-apples.jpg,train,fauvism,Fauvism,still_life,ilya-mashkov,still-life-apples.jpg,Fauvism/ilya-mashkov_still-life-apples.jpg,ilya-mashkov_still-life-apples.jpg,train,train,
symbolism_pierre-puvis-de-chavannes_young-girls-on-the-edge-of-the-sea.jpg,train,symbolism,Symbolism,nude_painting,pierre-puvis-de-chavannes,young-girls-on-the-edge-of-the-sea.jpg,Symbolism/pierre-puvis-de-chavannes_young-girls-on-the-edge-of-the-sea.jpg,pierre-puvis-de-chavannes_young-girls-on-the-edge-of-the-sea.jpg,train,train,
new-realism_edward-hopper_blackhead-monhegan-1919.jpg,train,new_realism,New_Realism,landscape,edward-hopper,blackhead-monhegan-1919.jpg,New_Realism/edward-hopper_blackhead-monhegan-1919.jpg,edward-hopper_blackhead-monhegan-1919.jpg,train,train,
early-renaissance_carlo-crivelli_archangel-michael-1477.jpg,train,early_renaissance,Early_Renaissance,religious_painting,carlo-crivelli,archangel-michael-1477.jpg,Early_Renaissance/carlo-crivelli_archangel-michael-1477.jpg,carlo-crivelli_archangel-michael-1477.jpg,train,train,
baroque_peter-paul-rubens_landscape-with-a-watering-place.jpg,train,baroque,Baroque,landscape,peter-paul-rubens,landscape-with-a-watering-place.jpg,Baroque/peter-paul-rubens_landscape-with-a-watering-place.jpg,peter-paul-rubens_landscape-with-a-watering-place.jpg,train,train,
naive-art-primitivism_tarsila-do-amaral_id-lio.jpg,train,naive_art_primitivism,Naive_Art_Primitivism,landscape,tarsila-do-amaral,id-lio.jpg,Naive_Art_Primitivism/tarsila-do-amaral_id-lio.jpg,tarsila-do-amaral_id-lio.jpg,train,train,
synthetic-cubism_juan-gris_bottle-of-beaune-and-a-fruit-dish-1917.jpg,train,synthetic_cubism,Synthetic_Cubism,still_life,juan-gris,bottle-of-beaune-and-a-fruit-dish-1917.jpg,Synthetic_Cubism/juan-gris_bottle-of-beaune-and-a-fruit-dish-1917.jpg,juan-gris_bottle-of-beaune-and-a-fruit-dish-1917.jpg,val,val,
post-impressionism_vincent-van-gogh_sketch-of-diggers-and-other-figures-1890.jpg,train,post_impressionism,Post_Impressionism,sketch_and_study,vincent-van-gogh,sketch-of-diggers-and-other-figures-1890.jpg,Post_Impressionism/vincent-van-gogh_sketch-of-diggers-and-other-figures-1890.jpg,vincent-van-gogh_sketch-of-diggers-and-other-figures-1890.jpg,train,train,train
pointillism_camille-pissarro_meadow-at-bazincourt.jpg,train,pointillism,Pointillism,landscape,camille-pissarro,meadow-at-bazincourt.jpg,Pointillism/camille-pissarro_meadow-at-bazincourt.jpg,camille-pissarro_meadow-at-bazincourt.jpg,train,train,train
impressionism_gustave-caillebotte_camille-daurelle-in-the-park-at-yerres.jpg,train,impressionism,Impressionism,portrait,gustave-caillebotte,camille-daurelle-in-the-park-at-yerres.jpg,Impressionism/gustave-caillebotte_camille-daurelle-in-the-park-at-yerres.jpg,gustave-caillebotte_camille-daurelle-in-the-park-at-yerres.jpg,train,train,
northern-renaissance_martin-schongauer_christ-s-birth-1.jpg,train,northern_renaissance,Northern_Renaissance,religious_painting,martin-schongauer,christ-s-birth-1.jpg,Northern_Renaissance/martin-schongauer_christ-s-birth-1.jpg,martin-schongauer_christ-s-birth-1.jpg,val,val,
synthetic-cubism_pablo-picasso_geometrical-composition-the-guitar-1913.jpg,train,synthetic_cubism,Synthetic_Cubism,still_life,pablo-picasso,geometrical-composition-the-guitar-1913.jpg,Synthetic_Cubism/pablo-picasso_geometrical-composition-the-guitar-1913.jpg,pablo-picasso_geometrical-composition-the-guitar-1913.jpg,train,train,train
northern-renaissance_hans-memling_st-john-the-baptist-and-st-mary-magdalen-wings-of-a-triptych.jpg,train,northern_renaissance,Northern_Renaissance,religious_painting,hans-memling,st-john-the-baptist-and-st-mary-magdalen-wings-of-a-triptych.jpg,Northern_Renaissance/hans-memling_st-john-the-baptist-and-st-mary-magdalen-wings-of-a-triptych.jpg,hans-memling_st-john-the-baptist-and-st-mary-magdalen-wings-of-a-triptych.jpg,train,train,
color-field-painting_ronnie-landfield_the-arc-1986.jpg,train,color_field_painting,Color_Field_Painting,abstract_painting,ronnie-landfield,the-arc-1986.jpg,Color_Field_Painting/ronnie-landfield_the-arc-1986.jpg,ronnie-landfield_the-arc-1986.jpg,val,val,
northern-renaissance_jan-van-hemessen_virgin-and-child-1.jpg,train,northern_renaissance,Northern_Renaissance,religious_painting,jan-van-hemessen,virgin-and-child-1.jpg,Northern_Renaissance/jan-van-hemessen_virgin-and-child-1.jpg,jan-van-hemessen_virgin-and-child-1.jpg,train,train,
new-realism_john-french-sloan_mcsorley-s-bar-1912.jpg,train,new_realism,New_Realism,genre_painting,john-french-sloan,mcsorley-s-bar-1912.jpg,New_Realism/john-french-sloan_mcsorley-s-bar-1912.jpg,john-french-sloan_mcsorley-s-bar-1912.jpg,train,train,
contemporary-realism_neil-welliver_study-for-aqua-spring.jpg,train,contemporary_realism,Contemporary_Realism,landscape,neil-welliver,study-for-aqua-spring.jpg,Contemporary_Realism/neil-welliver_study-for-aqua-spring.jpg,neil-welliver_study-for-aqua-spring.jpg,train,train,
romanticism_gustave-dore_don-quixote-103.jpg,train,romanticism,Romanticism,illustration,gustave-dore,don-quixote-103.jpg,Romanticism/gustave-dore_don-quixote-103.jpg,gustave-dore_don-quixote-103.jpg,train,train,train
impressionism_alfred-sisley_the-loing-canal-1897.jpg,train,impressionism,Impressionism,landscape,alfred-sisley,the-loing-canal-1897.jpg,Impressionism/alfred-sisley_the-loing-canal-1897.jpg,alfred-sisley_the-loing-canal-1897.jpg,train,train,
northern-renaissance_albrecht-durer_all-saints-picture-1511.jpg,train,northern_renaissance,Northern_Renaissance,religious_painting,albrecht-durer,all-saints-picture-1511.jpg,Northern_Renaissance/albrecht-durer_all-saints-picture-1511.jpg,albrecht-durer_all-saints-picture-1511.jpg,train,train,train
impressionism_robert-julian-onderdonk_field-of-bluebonnets-1.jpg,train,impressionism,Impressionism,landscape,robert-julian-onderdonk,field-of-bluebonnets-1.jpg,Impressionism/robert-julian-onderdonk_field-of-bluebonnets-1.jpg,robert-julian-onderdonk_field-of-bluebonnets-1.jpg,val,val,
new-realism_edward-hopper_compartment-car.jpg,train,new_realism,New_Realism,genre_painting,edward-hopper,compartment-car.jpg,New_Realism/edward-hopper_compartment-car.jpg,edward-hopper_compartment-car.jpg,train,train,
abstract-expressionism_theodoros-stamos_home-of-the-sun-1957.jpg,train,abstract_expressionism,Abstract_Expressionism,abstract_painting,theodoros-stamos,home-of-the-sun-1957.jpg,Abstract_Expressionism/theodoros-stamos_home-of-the-sun-1957.jpg,theodoros-stamos_home-of-the-sun-1957.jpg,train,train,
pointillism_henri-martin_the-hour-of-mass-in-labastide-du-vert.jpg,train,pointillism,Pointillism,landscape,henri-martin,the-hour-of-mass-in-labastide-du-vert.jpg,Pointillism/henri-martin_the-hour-of-mass-in-labastide-du-vert.jpg,henri-martin_the-hour-of-mass-in-labastide-du-vert.jpg,train,train,
contemporary-realism_jamie-wyeth_wanderer.jpg,train,contemporary_realism,Contemporary_Realism,genre_painting,jamie-wyeth,wanderer.jpg,Contemporary_Realism/jamie-wyeth_wanderer.jpg,jamie-wyeth_wanderer.jpg,train,train,
naive-art-primitivism_david-burliuk_homeward-bound-in-a-horse-drawn-carriage(1).jpg,train,naive_art_primitivism,Naive_Art_Primitivism,genre_painting,david-burliuk,homeward-bound-in-a-horse-drawn-carriage(1).jpg,Naive_Art_Primitivism/david-burliuk_homeward-bound-in-a-horse-drawn-carriage(1).jpg,david-burliuk_homeward-bound-in-a-horse-drawn-carriage(1).jpg,train,train,
